Castle 1,Castle 2,Castle 3,Castle 4,Castle 5,Castle 6,Castle 7,Castle 8,Castle 9,Castle 10
1,1,9,13,17,21,26,1,8,3
1,1,1,1,16,16,16,16,16,16
4,7,10,14,18,22,25,0,0,0
0,1,1,15,18,2,2,3,31,27
1,2,3,0,22,6,27,31,4,4
1,1,2,4,4,8,8,8,32,32
1,6,11,11,12,13,14,15,16,1
1,1,3,3,3,14,18,17,20,20
0,1,2,2,2,4,23,23,22,21
4,5,6,7,20,25,30,1,1,1
7,0,0,0,0,0,0,35,32,26
10,0,0,0,0,0,0,30,30,30
0,6,7,8,10,17,20,3,25,4
0,0,0,0,18,22,26,0,0,34
1,1,2,2,17,17,17,4,1,38
0,0,0,20,0,0,0,0,40,40
0,4,6,8,11,14,22,23,12,0
3,5,6,8,0,12,14,15,17,20
0,4,6,9,12,15,18,0,18,18
0,0,0,0,0,15,17,0,33,35
0,0,0,0,15,20,2,2,27,34
5,0,0,0,0,0,0,32,31,32
1,3,5,10,16,26,20,11,4,4
0,2,3,3,16,20,22,26,4,4
0,0,25,0,25,0,25,25,0,0
0,0,0,0,0,10,15,20,25,30
2,3,4,6,10,13,14,19,15,14
8,9,9,10,0,0,0,30,0,34
0,2,3,1,12,12,12,12,12,34
2,2,7,10,13,17,8,10,8,23
0,4,0,0,22,22,22,30,0,0
0,1,3,20,3,0,21,24,0,28
0,0,0,0,17,21,0,26,36,0
1,3,0,4,15,0,21,16,9,31
1,0,4,0,3,20,27,6,34,5
1,4,9,7,3,9,7,25,20,15
1,2,4,7,19,11,24,17,3,12
1,2,6,1,1,18,3,2,33,33
1,1,4,12,20,20,20,20,1,1
2,0,6,0,2,0,23,36,0,31
2,2,2,2,2,11,21,31,11,16
0,3,6,8,9,11,12,14,17,20
1,1,3,4,8,13,17,18,27,8
1,2,2,18,2,18,22,33,1,1
0,0,8,12,13,13,13,13,14,14
6,6,6,11,6,16,6,6,16,21
0,1,3,5,7,10,13,16,20,25
1,1,2,4,10,17,27,32,3,3
1,1,2,3,10,5,15,32,4,27
0,0,0,0,0,0,25,25,25,25
1,3,5,7,9,11,13,15,17,19
5,6,7,8,9,11,12,13,14,15
1,3,6,8,13,14,15,16,1,23
3,2,5,9,11,15,22,20,3,10
4,5,7,9,11,14,17,20,0,13
0,0,0,0,21,21,0,29,29,0
0,0,0,0,0,20,23,26,30,1
0,0,0,5,7,8,13,15,20,32
0,0,0,8,11,14,17,20,17,13
6,6,6,20,20,20,5,5,6,6
1,1,10,12,9,18,2,2,20,25
1,1,1,1,19,19,2,20,34,2
3,3,6,13,6,18,9,11,14,17
1,1,1,1,5,17,17,17,20,20
3,3,1,2,3,6,5,20,12,45
1,1,1,9,16,21,22,23,5,1
0,3,5,6,15,5,6,10,24,26
1,2,2,5,7,20,20,20,20,3
0,1,1,16,21,2,2,3,32,22
1,4,0,0,5,6,10,24,23,27
1,1,1,1,2,5,11,24,26,28
1,2,11,2,14,16,17,31,3,3
2,2,2,2,2,15,18,21,34,2
0,2,0,11,11,0,25,24,27,0
2,6,2,12,2,18,2,28,10,18
0,0,0,15,15,20,25,25,0,0
0,3,3,5,10,21,21,21,10,6
3,3,3,3,3,17,17,17,17,17
3,3,3,4,4,5,5,5,34,34
0,0,0,0,1,0,0,33,33,33
1,1,1,1,0,0,24,24,24,24
3,3,9,2,3,14,21,5,17,23
0,4,8,10,15,5,30,23,5,0
3,6,0,14,0,22,25,30,0,0
0,0,8,4,4,21,16,22,4,21
2,5,8,5,6,16,15,18,8,17
1,1,1,13,16,19,22,25,1,1
4,4,4,14,14,14,4,4,34,4
2,1,10,12,14,3,13,4,37,4
9,9,9,9,9,9,9,9,9,19
0,0,1,10,11,12,1,1,32,32
2,2,2,16,2,2,18,23,30,3
4,6,11,4,14,6,21,4,24,6
2,2,2,2,2,12,2,42,12,22
1,2,3,4,5,11,16,21,26,11
1,1,1,1,1,15,20,20,20,20
1,1,12,6,6,23,2,2,25,22
2,3,4,6,7,11,12,14,16,25
0,0,0,3,10,21,29,22,11,4
1,3,7,9,12,8,24,30,3,3
1,2,3,4,10,15,15,15,4,31
0,0,7,8,11,0,0,23,25,26
4,7,10,14,17,22,26,0,0,0
5,0,0,0,0,0,0,30,30,35
2,2,2,2,2,22,22,22,22,2
3,5,11,18,2,19,19,17,2,4
3,4,4,4,4,25,25,26,2,3
2,2,2,11,2,21,1,28,1,30
0,1,1,1,17,20,2,26,29,3
1,1,6,10,12,12,15,16,13,14
0,0,5,15,5,10,20,20,25,0
1,1,1,1,1,17,18,19,20,21
1,3,5,7,9,10,12,14,16,23
1,6,6,15,6,6,6,6,42,6
1,2,2,5,11,13,16,17,17,16
1,1,2,5,8,11,14,17,19,22
5,6,10,3,4,5,4,54,4,5
0,0,0,0,0,100,0,0,0,0
2,3,4,20,23,13,4,7,0,24
2,4,7,10,12,2,27,28,4,4
1,2,2,11,11,11,8,18,18,18
4,5,6,5,12,23,14,15,14,2
2,2,2,2,2,2,10,25,50,3
1,7,1,1,14,18,21,33,2,2
2,3,5,6,7,15,14,15,16,17
1,2,2,2,11,2,21,26,31,2
1,1,10,10,15,25,5,5,1,27
2,5,5,9,11,10,26,28,2,2
1,1,2,9,11,13,16,18,15,14
2,4,5,7,9,11,13,15,16,18
2,2,2,2,2,14,24,27,23,2
0,0,0,0,0,0,26,32,42,0
1,4,1,1,1,1,23,1,28,39
1,4,6,7,12,3,27,33,3,4
0,0,3,7,10,14,18,21,18,9
2,2,7,10,16,22,29,4,4,4
0,0,8,11,0,22,28,31,0,0
0,0,0,0,23,24,25,0,28,0
0,0,9,11,21,18,18,0,0,23
0,5,5,3,23,23,27,11,1,2
1,1,2,4,6,9,13,17,21,26
0,0,17,0,0,0,29,23,2,29
0,0,2,15,11,6,5,3,27,31
0,8,9,10,13,15,20,0,25,0
1,1,1,1,23,15,3,26,3,26
1,3,3,3,5,5,10,10,30,30
3,6,6,9,11,2,27,31,2,3
30,30,30,0,0,0,0,0,0,10
2,4,7,15,18,21,0,2,0,31
0,0,12,1,2,23,3,3,33,23
0,0,12,0,0,26,0,0,29,33
1,3,4,9,6,18,8,18,6,27
1,2,2,2,2,21,22,23,25,0
2,4,7,7,8,15,18,18,20,1
3,4,5,6,10,10,11,13,16,22
5,0,7,7,7,21,3,24,2,24
5,0,7,7,7,21,3,24,2,24
1,3,6,7,9,10,13,15,17,19
0,0,0,3,3,18,18,18,18,22
1,1,2,3,5,8,13,21,18,28
0,0,0,10,14,14,0,24,20,18
1,1,1,1,1,2,31,31,31,0
4,5,3,1,6,25,36,2,9,9
2,9,2,2,1,12,21,16,19,16
3,1,1,1,2,2,2,22,34,32
2,2,3,3,5,11,16,16,21,21
1,2,5,13,17,0,26,0,36,0
5,5,8,8,10,17,20,23,2,2
1,3,5,7,9,11,13,15,17,19
5,6,6,6,11,5,5,6,25,25
2,3,4,5,5,15,15,25,25,1
2,4,5,7,9,11,13,15,16,18
2,2,7,17,22,22,13,4,4,7
4,5,8,10,7,13,10,14,17,12
1,1,2,2,2,10,10,20,50,2
2,4,6,8,10,10,12,14,16,18
1,2,4,8,12,16,21,31,2,3
5,6,7,8,9,10,11,14,15,15
9,1,1,1,1,1,1,25,30,30
5,8,8,10,17,22,27,1,1,1
1,1,1,1,1,19,19,19,19,19
2,2,4,4,16,16,21,31,2,2
0,0,0,0,0,10,10,15,25,40
4,0,7,0,0,11,0,0,38,40
1,3,5,7,11,11,13,15,16,18
1,3,5,7,9,11,13,15,17,19
4,6,8,12,17,22,31,0,0,0
1,1,1,6,20,20,20,25,3,3
1,6,1,1,41,7,7,34,1,1
0,7,0,14,0,21,25,0,33,0
2,8,8,8,8,30,2,30,2,2
1,1,5,1,20,20,1,25,25,1
10,10,10,10,10,25,25,0,0,0
3,3,3,7,7,6,6,15,30,20
5,6,7,8,9,10,11,12,13,19
2,5,5,2,6,11,30,29,6,4
0,14,0,0,0,0,0,28,29,29
0,0,0,5,6,7,8,22,25,27
0,0,8,10,12,14,17,19,20,0
17,11,11,11,12,15,20,1,1,1
0,7,0,0,0,0,25,0,32,36
1,1,3,5,7,13,16,22,15,17
7,13,7,13,4,16,4,16,2,18
6,7,9,12,16,21,26,1,1,1
1,2,2,0,0,4,6,8,34,43
5,5,20,5,5,20,5,5,10,20
0,0,4,15,18,6,4,2,28,23
2,5,5,17,19,7,7,6,18,14
0,0,1,18,2,24,3,22,3,27
11,11,11,13,14,20,20,0,0,0
3,3,3,3,3,11,24,35,8,7
3,4,7,9,13,17,18,21,4,4
1,1,1,5,5,5,5,30,30,17
1,2,6,8,12,14,16,19,11,11
4,0,0,0,0,0,0,30,32,34
1,1,2,8,15,20,3,4,23,23
4,1,6,1,1,20,0,32,0,35
1,0,2,2,11,12,24,24,0,24
2,3,4,6,9,14,21,17,12,12
2,2,2,3,3,11,16,31,3,27
0,10,0,10,5,10,15,20,10,20
5,7,10,12,15,17,31,1,1,1
2,3,4,6,10,18,24,1,31,1
3,5,7,10,15,22,28,2,4,4
4,1,15,0,0,0,0,0,40,40
0,4,6,8,22,20,12,12,9,7
1,1,6,10,20,25,20,15,1,1
1,1,1,11,11,6,6,6,22,35
4,0,0,0,0,0,0,41,31,24
0,0,0,2,4,13,27,32,18,4
2,5,7,20,21,8,13,20,2,2
1,2,3,4,5,5,23,21,19,17
0,1,10,19,2,22,2,4,20,20
2,3,4,5,9,9,11,19,19,19
1,5,5,5,9,16,13,17,21,8
0,5,0,0,0,0,0,35,30,30
1,3,4,13,15,18,1,20,22,3
0,0,0,2,12,16,0,33,34,3
0,0,1,16,21,2,25,3,29,3
1,1,1,1,1,1,40,26,15,13
2,2,2,8,0,19,26,41,0,0
0,0,0,3,5,23,16,13,17,23
0,0,0,5,9,14,21,21,30,0
3,6,7,1,2,22,22,2,2,33
2,2,2,3,2,2,2,22,28,35
0,0,0,1,17,17,1,21,10,33
5,0,0,0,0,0,0,35,30,30
2,3,2,2,3,8,22,22,15,21
1,1,1,1,11,11,1,21,51,1
0,0,4,6,0,16,16,18,35,5
1,2,2,3,17,18,19,3,4,31
2,3,8,10,14,7,6,5,21,24
11,0,2,11,2,14,5,16,3,36
0,5,9,12,13,14,0,0,21,26
1,5,4,8,8,12,12,16,15,19
1,6,0,10,0,15,5,19,21,23
0,0,0,0,15,20,0,40,25,0
4,4,5,12,12,12,2,3,23,23
0,5,9,12,21,19,5,5,0,24
1,2,4,6,11,12,13,14,17,20
0,0,0,0,0,10,10,10,35,35
3,6,6,16,19,12,12,20,3,3
1,1,3,3,3,4,19,24,20,22
5,6,8,10,1,16,21,31,1,1
2,4,9,4,4,4,4,4,33,32
5,5,5,5,0,0,0,10,30,40
2,3,3,4,5,10,18,22,18,15
6,0,0,0,0,0,0,34,30,30
0,3,0,18,0,17,9,15,5,33
1,2,2,4,4,25,26,26,5,5
0,0,0,5,7,10,21,24,33,0
1,1,1,6,15,20,25,25,5,1
4,6,8,9,10,11,12,13,13,14
0,0,0,20,0,10,20,30,0,20
1,2,22,1,1,22,1,1,27,22
0,0,0,0,0,0,0,33,33,34
4,5,6,7,11,27,28,4,4,4
2,2,2,17,2,18,5,18,32,2
3,3,6,11,14,2,27,27,2,5
3,3,4,15,16,15,18,20,3,3
4,0,0,0,0,0,0,33,33,30
0,3,6,1,12,20,24,23,6,5
1,1,1,1,11,19,19,1,21,25
3,3,6,15,20,25,25,1,1,1
1,1,1,2,30,1,2,2,30,30
0,8,2,2,2,32,2,35,9,8
1,2,4,11,16,20,21,16,5,4
0,0,11,0,0,7,7,7,34,34
0,11,11,11,11,11,11,11,11,12
0,2,7,0,0,22,3,1,33,32
10,10,10,10,10,10,10,10,10,10
0,0,2,30,2,30,2,34,0,0
0,0,0,10,0,0,0,30,25,35
3,5,1,11,10,15,15,20,17,3
0,0,0,0,0,19,23,27,31,0
2,7,2,7,7,19,7,19,7,23
2,3,3,7,10,14,18,21,18,4
3,5,7,9,11,12,14,17,19,3
0,1,3,3,7,7,8,22,23,26
0,0,0,13,1,21,2,23,3,37
2,2,2,4,4,19,19,22,23,3
2,4,5,7,9,11,13,15,16,18
1,2,2,5,7,13,19,21,14,16
7,0,0,0,0,0,0,31,31,31
0,1,2,8,3,15,18,20,3,30
5,0,0,0,0,0,0,30,35,30
2,1,6,7,12,16,22,1,31,2
0,0,0,0,0,17,18,30,35,0
0,0,7,10,12,14,17,19,21,0
2,0,6,1,0,0,22,0,40,29
1,3,4,1,1,4,6,8,38,34
1,1,1,13,1,1,22,27,32,1
1,1,2,2,15,11,0,5,33,30
0,0,0,8,18,19,21,30,3,1
3,5,7,9,11,13,15,17,19,1
2,3,4,6,8,10,13,15,19,20
1,3,5,7,11,15,17,19,21,1
0,0,1,2,21,21,22,3,4,26
1,3,5,13,17,2,14,16,17,12
1,0,0,0,0,0,30,30,39,0
2,3,5,13,17,2,14,15,17,12
0,0,0,0,0,20,0,0,40,40
0,1,1,2,18,16,3,25,31,3
2,3,5,5,14,14,16,16,14,11
1,1,8,1,2,2,23,27,3,32
2,2,2,2,2,8,13,18,23,28
1,1,1,3,7,16,22,24,3,22
0,2,3,16,2,3,23,24,24,3
1,2,4,10,19,24,27,4,5,4
10,20,5,6,4,10,10,10,5,20
5,5,10,15,20,25,5,5,5,5
0,0,0,20,0,0,26,26,28,0
5,5,5,5,5,10,10,15,15,25
0,2,2,4,1,18,19,19,14,21
1,6,2,16,3,26,8,32,3,3
3,5,7,17,10,16,19,15,5,3
2,4,10,12,14,16,18,20,2,2
1,2,6,20,20,20,26,1,2,2
1,3,5,7,9,11,13,15,17,19
1,1,6,9,1,13,26,4,4,35
5,5,5,10,20,25,30,0,0,0
0,0,1,1,2,3,6,12,25,50
7,0,0,0,0,0,0,26,31,36
2,3,4,5,8,12,16,24,26,0
0,0,0,7,23,5,4,3,34,24
1,10,4,10,4,4,22,16,13,16
1,1,8,5,15,3,15,8,27,17
2,4,6,6,6,21,25,30,0,0
0,2,3,3,15,21,3,21,5,27
1,1,2,1,10,20,25,30,5,5
1,2,3,4,9,11,13,16,19,22
2,2,2,2,2,2,3,6,77,2
1,5,6,11,16,22,1,36,1,1
2,2,2,11,11,11,26,31,2,2
0,1,3,11,13,14,17,28,8,5
2,2,2,2,12,20,25,35,0,0
1,1,2,10,1,8,8,9,26,34
3,3,4,5,3,16,23,7,17,19
1,0,2,15,22,1,2,3,33,21
10,0,0,0,0,0,0,15,25,50
0,10,0,0,0,0,15,25,50,0
2,2,2,1,2,2,16,24,24,25
0,0,1,1,15,20,20,1,1,41
0,0,0,0,18,22,22,33,0,5
1,1,1,1,1,1,1,1,46,46
0,0,0,0,19,23,0,27,31,0
1,1,1,3,3,27,28,30,3,3
0,0,1,2,21,14,3,33,4,22
0,0,0,0,3,11,21,21,22,22
0,1,1,10,12,13,16,17,15,15
1,3,5,7,9,11,13,15,17,19
1,3,4,6,15,21,3,19,8,20
2,2,2,15,20,20,20,15,2,2
1,5,6,9,5,4,10,20,0,40
0,1,1,2,2,20,11,24,11,28
1,5,5,5,5,5,5,5,32,32
1,3,5,7,9,11,13,15,17,19
1,1,1,1,23,6,11,11,23,22
1,1,1,1,1,10,15,10,34,26
0,0,0,4,4,10,17,28,32,5
1,2,2,2,11,15,17,22,15,13
3,7,10,14,18,22,26,0,0,0
0,7,1,0,0,1,28,1,33,29
1,1,0,0,0,15,20,31,30,2
2,5,10,10,15,15,20,23,0,0
5,5,5,5,10,10,20,20,10,10
23,0,2,1,1,1,1,23,24,24
2,3,7,9,10,10,18,20,6,15
11,11,11,11,14,21,21,0,0,0
1,1,1,11,11,20,25,30,0,0
1,1,1,1,9,9,1,21,26,30
1,1,3,20,4,3,16,3,28,21
0,2,2,16,21,11,26,16,3,3
2,4,6,12,16,18,20,22,0,0
0,0,0,20,20,20,20,20,0,0
0,0,0,0,10,12,15,18,21,24
0,0,12,1,1,23,3,3,33,24
1,2,1,12,22,4,8,10,23,17
1,2,1,12,22,4,8,10,23,17
3,6,7,10,10,18,16,14,1,15
3,2,5,5,10,20,20,20,10,5
1,1,1,1,1,1,1,1,1,91
3,4,5,4,4,4,31,4,37,4
0,1,2,4,5,12,15,16,8,37
2,3,4,7,10,12,16,20,24,2
1,8,8,16,18,5,0,19,5,20
1,1,1,1,6,15,20,25,20,10
0,0,0,5,10,10,15,30,20,10
0,1,3,13,14,5,1,2,35,26
3,3,3,11,2,6,12,31,1,28
3,4,4,4,24,6,6,7,8,34
1,5,11,1,1,22,26,3,3,27
3,3,3,3,3,5,15,20,20,25
0,1,5,20,4,10,0,10,10,40
0,0,2,3,20,20,20,2,2,31
0,0,0,0,6,5,11,18,28,32
0,0,2,2,5,5,29,1,1,55
2,2,2,13,17,2,3,5,33,21
4,5,6,7,7,14,19,24,7,7
1,1,5,16,19,1,1,1,31,24
0,0,4,5,17,16,25,0,0,33
0,0,0,0,0,0,0,20,30,50
2,1,5,7,9,13,1,18,20,24
1,5,7,15,1,1,1,1,34,34
1,1,10,1,1,1,1,21,27,36
3,6,2,12,2,18,2,25,28,2
0,8,2,9,2,15,26,2,32,4
0,2,2,2,12,16,2,27,35,2
2,7,6,8,3,19,0,21,25,9
1,8,11,20,6,6,6,6,33,3
4,7,9,10,15,20,0,35,0,0
2,4,5,7,9,11,13,15,16,18
1,1,1,10,4,10,7,22,18,26
0,0,8,11,15,18,22,0,26,0
5,5,10,10,15,15,20,20,0,0
0,0,0,11,0,0,27,31,31,0
0,0,0,6,12,18,26,32,3,3
0,1,2,3,4,5,10,15,20,40
1,1,1,11,1,1,26,28,29,1
5,7,9,11,13,15,17,19,1,3
0,3,3,11,13,16,4,4,22,24
0,5,7,9,11,13,0,0,23,32
0,0,5,15,20,5,0,0,25,30
4,5,7,11,13,15,18,25,1,1
5,6,7,8,9,10,11,12,14,18
7,11,11,11,12,21,21,2,2,2
1,2,5,17,11,13,16,18,0,17
0,0,2,3,10,15,17,17,18,18
1,1,1,12,20,20,21,20,2,2
2,1,2,5,5,20,20,20,25,0
0,0,0,0,0,25,25,25,25,0
0,0,2,3,12,15,18,11,5,34
2,4,5,7,9,11,13,15,16,18
3,3,3,3,3,17,17,17,17,17
2,2,2,10,10,20,2,2,25,25
2,2,3,3,14,18,25,25,2,6
1,2,2,3,4,6,9,14,22,37
0,3,6,11,13,16,0,51,0,0
1,1,1,1,1,1,14,25,25,30
10,14,14,14,14,14,20,0,0,0
0,0,10,0,22,0,0,0,34,34
20,10,10,11,12,15,22,0,0,0
1,2,4,6,9,11,21,22,22,2
6,5,5,25,18,13,10,7,6,5
2,4,5,7,9,10,13,15,16,19
5,6,6,8,13,22,27,4,4,5
1,9,1,1,14,19,25,30,0,0
7,7,7,7,7,7,7,7,7,37
1,2,10,6,21,1,16,11,11,21
1,11,1,1,1,1,1,20,28,35
0,1,2,16,20,3,2,2,32,22
0,0,0,18,18,8,5,5,35,11
0,5,7,9,11,15,22,26,2,3
0,0,0,0,10,15,20,25,30,0
0,10,0,0,0,0,0,30,30,30
0,0,0,0,0,40,60,0,0,0
1,2,2,2,2,16,22,23,27,3
0,1,11,2,3,24,6,8,37,8
2,3,3,12,13,2,3,29,31,2
0,0,0,0,0,0,10,20,30,40
0,0,0,15,2,3,21,25,30,4
0,8,10,0,4,23,26,0,0,29
7,8,10,10,15,15,15,0,20,0
0,0,2,14,15,5,5,5,34,20
0,0,2,2,17,18,27,3,4,27
0,0,8,0,3,0,31,9,9,40
2,2,2,8,2,2,20,26,34,2
3,3,3,3,3,3,3,26,26,27
0,0,0,0,0,6,16,21,26,31
1,1,1,1,19,19,19,19,19,1
7,13,9,4,12,14,8,13,9,11
0,1,1,1,2,23,23,23,23,3
1,3,5,7,9,11,13,15,17,19
1,3,6,12,20,3,25,20,4,6
2,5,5,2,2,16,2,2,32,32
3,2,5,18,9,18,6,15,6,18
0,0,0,0,0,10,20,30,40,0
1,4,5,11,12,0,15,12,19,21
4,4,4,18,23,0,13,0,34,0
0,0,1,15,1,1,26,26,30,0
0,0,2,2,22,4,22,22,4,22
2,2,1,3,1,3,8,26,27,27
1,1,1,1,1,14,17,19,21,24
2,3,10,13,16,19,3,3,4,27
0,0,0,3,0,22,23,24,25,3
1,1,10,3,3,18,3,3,29,29
0,1,1,1,2,2,2,5,41,45
2,3,5,7,11,3,15,18,27,9
1,1,1,6,1,19,19,26,1,25
0,9,0,0,2,1,29,1,31,27
1,1,1,17,10,21,5,5,35,4
0,0,0,5,5,15,15,15,20,25
0,0,0,5,5,15,15,15,20,25
1,3,0,17,20,0,0,3,28,28
0,0,2,16,21,3,2,2,32,22
5,5,5,5,16,17,18,19,5,5
9,10,12,15,16,17,18,1,1,1
0,0,5,18,20,1,25,26,3,2
0,2,6,4,8,5,20,12,23,20
0,5,7,9,11,21,0,21,0,26
0,0,3,0,0,14,14,5,33,31
1,1,3,10,20,20,20,10,10,5
0,1,1,1,1,4,9,14,25,44
0,0,0,5,4,5,24,5,30,27
1,1,1,9,14,18,2,24,28,2
1,2,3,4,5,6,7,24,24,24
0,0,2,16,21,3,2,3,32,21
0,1,1,2,8,6,16,16,19,31
2,3,2,4,12,14,7,19,25,12
1,1,1,22,3,22,3,22,3,22
4,4,18,4,4,18,4,20,20,4
2,4,5,7,9,11,13,15,16,18
0,0,0,0,8,2,25,30,35,0
0,0,0,15,15,0,0,0,35,35
2,1,1,17,0,31,0,33,4,11
0,1,1,16,21,3,2,1,32,23
0,2,4,14,15,5,5,5,33,17
0,0,0,15,18,1,1,1,32,32
2,3,3,17,17,3,4,4,23,24
2,2,2,2,13,15,19,22,19,4
0,0,0,15,21,0,0,0,36,28
5,5,8,10,14,14,12,17,15,0
5,5,8,10,14,14,12,17,15,0
0,2,3,4,16,6,16,16,11,26
1,2,2,2,19,15,15,16,1,27
0,1,9,0,0,19,6,0,35,30
2,2,11,1,2,16,3,3,30,30
1,1,2,2,6,6,14,20,22,26
1,5,1,12,2,18,3,24,4,30
4,0,9,5,1,18,1,33,3,26
0,2,2,16,22,16,16,22,2,2
1,1,15,19,19,1,11,11,11,11
2,4,8,10,3,13,14,15,6,25
11,15,6,20,9,1,9,16,12,1
5,5,10,10,10,10,10,10,10,20
6,3,0,0,0,0,1,32,32,26
2,3,5,0,0,0,15,25,0,50
1,4,0,0,20,20,21,21,7,6
0,1,2,12,3,18,4,24,5,31
3,4,5,7,9,9,0,19,21,23
1,1,4,5,10,15,21,41,1,1
2,2,8,10,13,17,21,21,3,3
2,4,5,7,9,11,13,15,16,18
1,5,6,11,16,18,2,1,15,25
2,4,5,7,9,11,13,15,16,18
1,1,2,0,0,24,24,24,24,0
0,0,4,16,21,2,4,5,32,16
0,0,10,0,0,26,0,0,28,36
1,1,1,16,18,20,20,21,1,1
1,8,8,0,16,17,0,25,25,0
1,3,5,7,9,11,13,15,17,19
3,6,9,12,15,0,0,0,26,29
4,7,9,15,21,0,0,0,27,17
4,6,9,16,21,0,0,0,27,17
0,1,1,0,3,22,27,5,34,7
6,10,13,6,8,16,16,9,7,9
3,0,0,0,0,0,0,30,33,34
1,1,1,4,7,12,18,24,30,2
1,2,3,5,16,21,5,5,21,21
2,3,5,5,5,13,17,19,23,8
3,3,4,12,13,22,18,13,6,6
2,4,2,6,10,2,14,23,14,23
0,1,1,1,1,4,9,14,25,44
3,3,6,6,12,3,6,29,8,24
1,1,1,8,15,16,5,5,25,23
0,0,1,6,11,18,28,5,0,31
0,0,0,0,0,17,18,18,29,18
4,6,12,19,24,7,7,7,7,7
2,3,4,7,5,6,29,8,26,10
5,6,12,17,25,5,6,7,8,9
5,5,5,5,5,10,30,30,2,3
0,0,11,12,14,4,24,4,27,4
2,3,5,20,30,40,0,0,0,0
4,4,4,11,1,11,22,6,5,32
1,3,5,7,9,10,12,15,18,20
0,2,5,4,10,15,20,20,23,1
1,3,5,7,9,11,13,15,17,19
10,10,10,10,10,10,10,10,10,10
2,2,2,12,17,17,17,17,7,7
0,0,0,0,0,0,20,23,27,30
5,6,7,8,9,11,12,13,14,15
1,2,7,11,14,17,2,3,21,22
0,0,2,5,17,5,17,17,33,4
4,8,12,15,19,22,4,5,5,6
3,3,3,17,17,17,17,17,3,3
5,3,4,2,5,18,20,19,21,3
0,0,0,14,21,1,0,1,33,30
6,1,1,1,1,1,1,28,30,30
0,0,4,17,21,2,4,5,32,15
0,1,0,15,18,2,3,5,33,23
0,0,8,0,13,4,6,5,36,28
2,2,6,5,5,20,10,25,24,1
0,0,17,1,1,16,3,3,29,30
1,1,1,11,1,11,3,34,3,34
0,0,0,17,19,20,21,23,0,0
0,1,1,2,3,22,22,23,3,23
0,0,0,10,15,16,17,18,24,0
0,2,1,3,18,16,19,13,22,6
2,2,3,3,10,12,14,16,18,20
0,2,3,4,15,22,1,2,31,20
8,8,8,8,8,8,8,36,4,4
4,4,4,6,0,0,25,25,25,7
1,1,1,1,1,19,25,25,25,1
3,6,8,10,13,0,25,29,3,3
1,2,1,3,13,1,24,12,21,22
2,4,6,8,10,12,14,18,14,12
0,0,0,0,0,0,20,30,50,0
11,26,11,29,6,5,4,3,3,2
6,9,12,16,19,22,4,4,4,4
10,0,0,0,0,0,0,30,30,30
0,4,5,5,5,7,8,11,20,35
2,2,3,5,8,10,10,15,20,25
5,0,1,10,9,12,5,0,18,40
0,2,3,3,13,13,21,20,0,25
0,0,0,15,20,20,20,25,0,0
1,1,2,2,2,14,20,25,30,3
0,4,5,2,12,19,2,2,24,30
0,2,2,4,7,15,15,25,3,27
0,1,11,3,2,22,2,2,29,28
1,2,4,7,13,12,15,3,22,21
1,3,5,0,0,14,19,2,24,32
1,1,3,6,12,13,18,31,2,13
5,3,9,2,18,3,0,0,29,31
3,3,5,6,8,14,15,16,18,12
1,3,5,6,8,12,19,19,20,7
100,0,0,0,0,0,0,0,0,0
1,1,2,3,5,13,8,21,13,33
0,7,10,13,3,4,5,5,30,23
0,0,0,12,0,0,18,30,40,0
0,3,5,0,10,16,25,21,20,0
7,2,2,11,0,6,24,5,33,10
0,0,7,3,5,2,16,17,28,22
1,1,1,8,8,16,16,22,22,5
0,0,0,10,10,12,14,16,18,20
2,4,6,7,9,11,13,14,16,18
2,3,3,6,19,15,19,22,11,0
0,0,3,1,12,17,2,31,2,32
1,1,1,1,1,1,50,25,12,7
2,2,2,12,3,3,26,3,26,21
1,1,3,6,12,17,16,18,23,3
1,5,1,1,17,23,24,25,1,2
1,1,2,6,0,0,27,30,33,0
0,1,2,16,21,2,3,1,32,22
1,9,9,8,1,7,2,6,3,54
0,0,1,1,22,24,1,4,25,22
10,0,0,0,0,0,0,25,37,28
1,6,9,12,15,2,2,2,24,27
1,3,3,4,4,14,12,19,24,16
1,2,8,1,5,5,14,19,8,37
0,0,0,5,12,16,18,24,25,0
3,3,3,5,16,20,6,19,7,18
1,1,11,14,18,22,1,1,1,30
2,2,5,5,5,5,20,24,6,26
0,0,11,11,1,20,22,34,1,0
0,0,0,0,0,0,10,20,30,40
6,8,11,14,17,20,6,6,6,6
1,1,13,1,1,23,2,3,26,29
1,1,1,9,22,24,24,6,6,6
2,2,2,2,2,20,24,24,20,2
0,4,1,3,19,10,12,7,12,32
1,1,2,16,21,3,2,1,32,21
1,1,1,1,1,20,25,30,1,19
0,0,0,2,20,18,2,24,32,2
2,3,5,4,11,13,16,6,6,34
10,1,1,1,1,1,1,28,28,28
0,1,2,6,15,10,27,32,4,3
1,1,15,20,20,20,20,1,1,1
0,0,10,0,0,0,10,20,25,35
2,3,3,6,6,10,10,20,20,20
0,1,10,0,2,1,20,29,6,31
1,1,3,3,3,17,17,3,20,32
0,0,0,1,17,23,28,3,4,24
3,0,0,0,0,0,0,31,33,33
2,3,4,10,2,24,20,2,3,30
2,2,6,3,3,21,21,18,3,21
1,1,2,4,6,9,13,17,21,26
2,2,8,12,2,21,23,26,2,2
